rxn_index,rxn,min,max,subsystem
4981,MAR00227,0,-0,Cholesterol metabolism
4982,MAR00228,0,-0,Cholesterol metabolism
4983,MAR00252,-1000,1000,Fatty acid oxidation
4984,MAR00285,0,-0,Cholesterol metabolism
4985,MAR00315,0,-0,Fatty acid oxidation
4986,MAR00316,0,-0,N-glycan metabolism
4987,MAR00333,0,-0,N-glycan metabolism
4988,MAR00441,0,-0,Cholesterol metabolism
4989,MAR00443,0,1000,Cholesterol metabolism
4990,MAR00445,0,1000,Cholesterol metabolism
4991,MAR00451,-1000,1000,Fatty acid oxidation
4992,MAR00452,-1000,1000,Fatty acid oxidation
4993,MAR00455,-1000,1000,Fatty acid oxidation
4994,MAR00465,-1000,1000,Fatty acid oxidation
4995,MAR00562,0,1000,Fatty acid oxidation
4996,MAR00563,0,1000,Fatty acid oxidation
4997,MAR00737,-1000,1000,Fatty acid oxidation
4998,MAR00739,0,-0,Fatty acid oxidation
4999,MAR00740,0,-0,Fatty acid oxidation
5000,MAR00743,0,752.526470113903,Fatty acid biosynthesis
5001,MAR00745,0,752.525760999743,Fatty acid biosynthesis
5002,MAR00747,0.000436258649875455,752.526133080556,Fatty acid biosynthesis
5003,MAR00749,0,285.700251070378,Fatty acid biosynthesis
5004,MAR00752,0,190.405652617448,Fatty acid oxidation
5005,MAR00755,0,166.666613877378,Fatty acid oxidation
5006,MAR00756,0,167.472433589857,Fatty acid oxidation
5007,MAR00757,0,185.52260354458,Fatty acid oxidation
5008,MAR00759,0,183.116435720322,Fatty acid oxidation
5009,MAR00764,0,187.524179048186,Fatty acid oxidation
5010,MAR00772,0,181.332048361336,Fatty acid oxidation
5011,MAR00774,0,142.857097609181,Fatty acid oxidation
5012,MAR00776,0,1000,Fatty acid oxidation
5013,MAR00777,0,176.670225306128,Fatty acid oxidation
5014,MAR00778,0,181.60101918168,Fatty acid oxidation
5015,MAR00780,0,175.580692795596,Fatty acid oxidation
5016,MAR00784,0,175.580692802645,Fatty acid oxidation
5017,MAR00785,0,399.999990760093,Fatty acid oxidation
5018,MAR00788,0,178.805011359582,Fatty acid oxidation
5019,MAR00789,0,399.999990760093,Fatty acid oxidation
5020,MAR00799,0,399.999990760093,Fatty acid oxidation
5021,MAR00818,0,399.999990760093,Fatty acid oxidation
5022,MAR00833,0,170.162070971812,Fatty acid oxidation
5023,MAR00869,0,999.999976095416,Fatty acid oxidation
5024,MAR00872,0,124.999992903327,Fatty acid oxidation
5025,MAR00874,0,1000,Fatty acid oxidation
5026,MAR00916,0,199.999995380046,Fatty acid oxidation
5027,MAR00922,0,1000,Fatty acid oxidation
5028,MAR00923,0,999.95030092122,Fatty acid oxidation
5029,MAR00927,0,146.690935683119,Fatty acid oxidation
5030,MAR00930,0,752.525598829846,Fatty acid oxidation
5031,MAR00952,0,-0,Fatty acid oxidation
5032,MAR00965,0,563.426309762292,Fatty acid oxidation
5033,MAR00968,0,499.999971613307,Fatty acid oxidation
5034,MAR00970,0,188.226452683635,Fatty acid oxidation
5035,MAR00972,0,399.918979120563,Fatty acid oxidation
5036,MAR00974,0,124.999992903327,Fatty acid oxidation
5037,MAR00975,0,125,Fatty acid oxidation
5038,MAR00977,0,556.10312188816,Fatty acid oxidation
5039,MAR00978,0,-0,Fatty acid oxidation
5040,MAR00982,0,476.939890137904,Fatty acid oxidation
5041,MAR01001,0,399.918979095221,Fatty acid oxidation
5042,MAR01005,0,999.999943226614,Fatty acid oxidation
5043,MAR01009,0,433.019286888457,Fatty acid oxidation
5044,MAR01036,0,666.209118813446,Fatty acid biosynthesis
5045,MAR01044,1.609632e-06,125,Heme synthesis,Porphyrin metabolism
5048,MAR01083,0,-0,Blood group biosynthesis
5049,MAR01169,0,1000,Glycolysis / Gluconeogenesis
5050,MAR01351,0,-0,Sphingolipid metabolism
5051,MAR01353,0,-0,O-glycan metabolism
5053,MAR01380,0,181.816729802379,Starch and sucrose metabolism
5055,MAR01397,0,-0,Cholesterol metabolism
5056,MAR01449,0,-0,Cholesterol metabolism
5057,MAR01450,0,-0,Heme degradation
5058,MAR01452,-1000,1000,Fatty acid oxidation
5059,MAR01453,0,-0,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
5060,MAR01456,0,-0,Bile acid biosynthesis
5061,MAR01458,0,-0,Bile acid biosynthesis
5062,MAR01468,0,-0,Cholesterol metabolism
5063,MAR01472,0,-0,Galactose metabolism
5064,MAR01475,0,-0,Fatty acid oxidation
5066,MAR01486,-1000,1000,Fatty acid oxidation
5067,MAR01487,-1000,1000,Fatty acid oxidation
5068,MAR01488,-1000,1000,Fatty acid oxidation
5069,MAR01489,-1000,1000,Fatty acid oxidation
5070,MAR01491,-1000,1000,Fatty acid oxidation
5071,MAR01492,-1000,1000,Fatty acid oxidation
5072,MAR01498,0,-0,Cholesterol metabolism
5073,MAR01501,0,999.999946531446,Vitamin A metabolism
5074,MAR01508,0,-0,Cholesterol metabolism
5075,MAR01510,0,-0,Cholesterol metabolism
5076,MAR01515,0,-0,Tyrosine metabolism
5077,MAR01520,0,-0,Cholesterol metabolism
5078,MAR01524,0,-0,Keratan sulfate degradation
5082,MAR01542,7.33140725515113e-05,1000,Nicotinate and nicotinamide metabolism
5083,MAR01569,0,-0,Bile acid biosynthesis
5084,MAR01571,0,-0,Bile acid biosynthesis
5085,MAR01586,0,-0,Glycerophospholipid metabolism
5086,MAR01588,-1000,999.999952190833,Fatty acid oxidation
5088,MAR01600,0,-0,Fatty acid oxidation
5089,MAR01603,0,-0,Glycerophospholipid metabolism
5090,MAR01606,0,-0,Glycerophospholipid metabolism
5091,MAR01612,0.0002588677056,0.0003883015584,Glycerophospholipid metabolism
5092,MAR01615,0.0002588677056,0.0003883015584,Glycerophospholipid metabolism
5093,MAR01616,0,-0,Phenylalanine metabolism
5096,MAR01628,0,-0,Cholesterol metabolism
5098,MAR01643,0,62.5,Heme synthesis
5101,MAR01658,0,-0,Glycerophospholipid metabolism
5103,MAR01671,-1000,1000,Fatty acid oxidation
5104,MAR01674,0,-0,Fatty acid oxidation
5105,MAR01675,0,-0,Fatty acid oxidation
5106,MAR01690,0,999.999998390368,Vitamin A metabolism
5107,MAR01711,0,-0,Bile acid biosynthesis
5109,MAR01714,0,-0,Cholesterol metabolism
5110,MAR01715,0,1000,Cholesterol metabolism
5111,MAR01721,-1000,1000,Fatty acid oxidation
5112,MAR01724,1.60963202233688e-06,2.4144479766619e-06,Ubiquinone synthesis
5114,MAR01736,0,-0,Fatty acid oxidation
5115,MAR01755,0,-0,Fatty acid oxidation
5116,MAR01757,0,-0,Fatty acid oxidation
5117,MAR01763,0,-0,Fatty acid oxidation
5118,MAR01773,0,-0,Fatty acid oxidation
5119,MAR01775,0,-0,Fatty acid oxidation
5124,MAR01799,-1000,1000,Fatty acid oxidation
5125,MAR01801,0,-0,Miscellaneous
5126,MAR01808,0,-0,Miscellaneous
5127,MAR01812,0,-0,Starch and sucrose metabolism
5128,MAR01814,-1000,1000,Fatty acid oxidation
5129,MAR01818,0,-0,N-glycan metabolism
5131,MAR02006,0,-0,Urea cycle
5132,MAR02021,0,-0,Starch and sucrose metabolism
5133,MAR02026,-1000,-0,Cholesterol metabolism
5134,MAR02027,-1000,-0,Cysteine and methionine metabolism
5135,MAR02028,-1000,192.004683574095,Fatty acid oxidation
5136,MAR02035,0,1000,Fatty acid oxidation
5137,MAR02119,0,0.0138824022531026,Biopterin metabolism
5138,MAR02120,0,-0,Pyrimidine metabolism
5139,MAR02121,0,-0,Fatty acid oxidation
5140,MAR02122,0,-0,Fatty acid oxidation
5141,MAR02123,0,-0,Fatty acid oxidation
5142,MAR02126,0,999.950629615738,Miscellaneous
5143,MAR02128,0,752.528168181667,Miscellaneous
5144,MAR02147,-1000,-0,Cholesterol metabolism
5145,MAR02148,-1000,755.393131923571,Fatty acid oxidation
5146,MAR02149,-1000,247.269580631759,Fatty acid oxidation
5147,MAR02183,-1000,215.986876682432,Fatty acid oxidation
5148,MAR02184,0,-0,Bile acid biosynthesis
5149,MAR02185,0,1000,Fatty acid biosynthesis
5150,MAR02187,-1000,247.269580615126,Fatty acid oxidation
5151,MAR02188,-1000,-0,Miscellaneous
5152,MAR02189,0,1000,Miscellaneous
5153,MAR02192,-1000,-0,Miscellaneous
5154,MAR02195,0,1000,Miscellaneous
5155,MAR02196,-1000,-0,Miscellaneous
5156,MAR02197,0,1000,Miscellaneous
5157,MAR02198,0,-0,Miscellaneous
5158,MAR02199,0,1000,Cholesterol metabolism
5159,MAR02200,0,-0,Cholesterol metabolism
5160,MAR02206,-1000,-0,Cholesterol metabolism
5161,MAR02207,-673.53026458572,1000,Fatty acid oxidation
5166,MAR02301,0,-0,Cholesterol metabolism
5168,MAR02306,0,279.463030356368,Miscellaneous
5169,MAR02308,0,-0,Miscellaneous
5170,MAR02310,0,279.463030356368,Fatty acid oxidation
5171,MAR02312,0,999.950298313151,Fatty acid oxidation
5172,MAR02313,0,70.5850757409696,Fatty acid oxidation
5173,MAR02314,0,633.387878453245,Fatty acid oxidation
5174,MAR02322,0,124.999960408034,Fatty acid biosynthesis
5175,MAR02323,0,124.999960408034,Fatty acid biosynthesis
5176,MAR02325,0,124.999960408034,Fatty acid biosynthesis
5177,MAR02327,0,124.999960408034,Fatty acid biosynthesis
5178,MAR02329,0,124.999960408034,Fatty acid biosynthesis
5179,MAR02337,-1000,-0,Cholesterol metabolism
5180,MAR02339,0,1000,Cholesterol metabolism
5181,MAR02341,0,-0,Miscellaneous
5182,MAR02352,0,1000,Miscellaneous
5183,MAR02357,0,1000,Miscellaneous
5184,MAR02358,0,1000,Miscellaneous
5185,MAR02366,0,529.289718985381,Miscellaneous
5186,MAR02367,0,1000,Fatty acid oxidation
5187,MAR02369,0,1000,Fatty acid oxidation
5188,MAR02370,0,1000,Fatty acid oxidation
5189,MAR02372,0,1000,Fatty acid oxidation
5190,MAR02373,0,1000,Fatty acid oxidation
5191,MAR02381,0,752.525824329084,Fatty acid oxidation
5204,MAR02494,0,-0,Fatty acid biosynthesis
5205,MAR02767,0,1.2037248e-06,Vitamin D metabolism
5206,MAR02781,0,1000,Phosphatidylinositol phosphate metabolism
5207,MAR02804,-750,250,Fatty acid oxidation
5208,MAR02808,-750,250,Fatty acid oxidation
5209,MAR02810,-750,250,Fatty acid oxidation
5210,MAR02818,0,250,Fatty acid oxidation
5211,MAR02883,0,-0,Bile acid biosynthesis
5212,MAR02935,0,-0,Bile acid biosynthesis
5213,MAR02953,0,-0,Bile acid biosynthesis
5214,MAR02958,0,-0,Miscellaneous
5215,MAR03004,0,462.071607656196,Phosphatidylinositol phosphate metabolism
5216,MAR03273,0,999.999543901831,Fatty acid oxidation
5217,MAR03276,-1000,154.568398487105,Fatty acid oxidation
5218,MAR03289,-1000,154.568398487105,Fatty acid oxidation
5219,MAR03303,0,1000,Phosphatidylinositol phosphate metabolism
5220,MAR03354,0,-0,Glycerophospholipid metabolism
5221,MAR03371,0,399.999990760093,Fatty acid oxidation
5222,MAR03374,0,399.999990760093,Fatty acid oxidation
5223,MAR03376,0,399.999990760093,Fatty acid oxidation
5224,MAR03377,0,399.999990760093,Fatty acid oxidation
5225,MAR03378,-399.999990760093,-0,Fatty acid oxidation
5226,MAR03379,0,399.999990760093,Fatty acid oxidation
5227,MAR03380,0,399.999990760093,Fatty acid oxidation
5228,MAR03381,0,399.999990760093,Fatty acid oxidation
5229,MAR03384,0,-0,Fatty acid oxidation
5230,MAR03385,0,-0,Fatty acid oxidation
5231,MAR03387,0,-0,Fatty acid oxidation
5232,MAR03389,0,-0,Fatty acid oxidation
5233,MAR03395,0,-0,Fatty acid oxidation
5234,MAR03399,0,-0,Fatty acid oxidation
5235,MAR03401,0,-0,Fatty acid oxidation
5236,MAR03402,0,-0,Fatty acid oxidation
5237,MAR03403,0,-0,Fatty acid oxidation
5238,MAR03404,0,-0,Fatty acid oxidation
5239,MAR03405,0,-0,Fatty acid oxidation
5240,MAR03410,0,-0,Fatty acid oxidation
5241,MAR03420,0,-0,Cholesterol metabolism
5242,MAR03438,-188.226868025774,-0.00041534213930496,Fatty acid oxidation
5243,MAR03439,0,197.138144576465,Fatty acid oxidation
5244,MAR03483,-500,277.764063470892,Fatty acid oxidation
5245,MAR03485,0,-0,Fatty acid oxidation
5246,MAR03487,0,-0,Fatty acid oxidation
5247,MAR03490,0,-0,Fatty acid oxidation
5248,MAR03492,0,-0,Fatty acid oxidation
5249,MAR03494,0,-0,Fatty acid oxidation
5250,MAR03495,0,-0,Fatty acid oxidation
5251,MAR03496,0,-0,Fatty acid oxidation
5252,MAR03497,0,-0,Fatty acid oxidation
5253,MAR03499,0,-0,Fatty acid oxidation
5254,MAR03500,0,-0,Fatty acid oxidation
5255,MAR03502,0,-0,Fatty acid oxidation
5256,MAR03504,0,-0,Fatty acid oxidation
5257,MAR03507,0,-0,Fatty acid oxidation
5258,MAR03516,0,-0,Fatty acid oxidation
5259,MAR03518,0,-0,Fatty acid oxidation
5260,MAR03535,0,-0,Fatty acid oxidation
5261,MAR03599,-0.0853244650420493,-0,Tyrosine metabolism
5262,MAR03604,0,-0,Fatty acid biosynthesis
5263,MAR03605,0,-0,Fatty acid biosynthesis
5264,MAR03606,0,-0,Fatty acid biosynthesis
5265,MAR03607,0,-0,Fatty acid biosynthesis
5266,MAR03608,0,-0,Fatty acid biosynthesis
5267,MAR03609,0,-0,Fatty acid biosynthesis
5268,MAR03610,0,-0,Fatty acid biosynthesis
5269,MAR03611,0,-0,Fatty acid biosynthesis
5270,MAR03612,0,-0,Fatty acid biosynthesis
5271,MAR03615,0,-0,Fatty acid biosynthesis
5272,MAR03616,0,-0,Fatty acid biosynthesis
5273,MAR03617,0,-0,Fatty acid biosynthesis
5274,MAR03618,0,-0,Fatty acid biosynthesis
5275,MAR03619,0,-0,Fatty acid biosynthesis
5276,MAR03621,0,-0,Fatty acid biosynthesis
5277,MAR03624,0,-0,Fatty acid biosynthesis
5278,MAR03749,0,-0,Fatty acid biosynthesis
5279,MAR03776,0,462.071607656196,Phosphatidylinositol phosphate metabolism
5280,MAR03779,0,999.999404862285,Phosphatidylinositol phosphate metabolism
5281,MAR03786,0,-0,Phosphatidylinositol phosphate metabolism
5282,MAR03801,0,-0,Eicosanoid metabolism
5283,MAR03803,0,-0,Eicosanoid metabolism
5284,MAR03805,0,-0,Eicosanoid metabolism
5285,MAR03815,0,-0,Bile acid biosynthesis
5286,MAR03817,0,-0,Bile acid biosynthesis
5287,MAR03846,-1000,-0,Eicosanoid metabolism
5288,MAR03872,0,-0,Eicosanoid metabolism
5289,MAR03874,-1000,-0,Eicosanoid metabolism
5290,MAR03886,0,-0,Arachidonic acid metabolism
5291,MAR03887,0,-0,Arachidonic acid metabolism
5292,MAR03894,0,-0,Arachidonic acid metabolism
5293,MAR03934,0,-0,Arachidonic acid metabolism
5294,MAR03997,0,399.999990760093,Fatty acid oxidation
5295,MAR04003,0,399.999990760093,Fatty acid oxidation
5297,MAR04438,0,-0,Fatty acid oxidation
5298,MAR04439,0,-0,Fatty acid oxidation
5299,MAR04445,0,-0,Fatty acid oxidation
5300,MAR04447,0,-0,Fatty acid oxidation
5301,MAR04457,0,-0,Fatty acid oxidation
5302,MAR04479,0,-0,Fatty acid oxidation
5303,MAR04491,0,-0,Fatty acid oxidation
5304,MAR04504,0,-0,Fatty acid oxidation
5305,MAR04506,0,-0,Fatty acid oxidation
5306,MAR04509,0,-0,Fatty acid oxidation
5307,MAR04522,0,-0,Fatty acid oxidation
5308,MAR04562,-1000,1000,Fatty acid oxidation
5309,MAR04566,0,-0,Fatty acid oxidation
5310,MAR04571,0,-0,Fatty acid oxidation
5311,MAR04578,0,-0,Fatty acid oxidation
5312,MAR04581,0,-0,Fatty acid oxidation
5313,MAR04598,0,-0,Fatty acid oxidation
5314,MAR04610,0,-0,Fatty acid oxidation
5315,MAR04613,0,-0,Fatty acid oxidation
5316,MAR04616,0,-0,Fatty acid oxidation
5317,MAR04620,0,-0,Fatty acid oxidation
5318,MAR04624,0,-0,Fatty acid oxidation
5319,MAR04634,0,-0,Fatty acid oxidation
5320,MAR04638,0,-0,Fatty acid oxidation
5321,MAR04639,0,-0,Fatty acid oxidation
5323,MAR04661,0,-0,Fatty acid oxidation
5324,MAR04671,0,-0,Fatty acid oxidation
5328,MAR04707,0,-0,Fatty acid oxidation
5329,MAR04711,0,-0,Fatty acid oxidation
5330,MAR04719,-825.560772067692,673.530265090184,Fatty acid oxidation
5333,MAR04728,0,-0,Fatty acid oxidation
5334,MAR04745,0,-0,Fatty acid oxidation
5335,MAR04759,0,-0,Fatty acid oxidation
5337,MAR04805,0,-0,Fatty acid oxidation
5338,MAR04966,0,250,Fatty acid oxidation
5339,MAR04967,0,519.999027086643,Fatty acid oxidation
5340,MAR04968,0,250,Fatty acid oxidation
5341,MAR04970,0,399.999990760093,Fatty acid oxidation
5342,MAR04974,0,-0,Fatty acid oxidation
5343,MAR04978,0,333.333325633411,Fatty acid oxidation
5344,MAR04981,0,-0,Fatty acid oxidation
5345,MAR04984,0,333.333325633411,Fatty acid oxidation
5346,MAR04987,0,-0,Fatty acid oxidation
5347,MAR04988,0,333.333325633411,Fatty acid oxidation
5348,MAR04991,0,-0,Fatty acid oxidation
5349,MAR05001,0,333.333325633411,Fatty acid oxidation
5350,MAR05017,0,-0,Fatty acid oxidation
5351,MAR05019,0,519.999027086643,Fatty acid oxidation
5352,MAR05024,0,519.999027086643,Fatty acid oxidation
5353,MAR05025,0,183.116435671275,Fatty acid oxidation
5354,MAR05026,0,-0,Fatty acid oxidation
5355,MAR05028,0,-0,Fatty acid oxidation
5356,MAR05030,0,199.999936652854,Fatty acid oxidation
5357,MAR05044,0,181.332048361336,Fatty acid oxidation
5358,MAR05069,0,183.116435708928,Fatty acid oxidation
5359,MAR05072,0,399.999990760093,Fatty acid oxidation
5360,MAR05075,0,399.999990760093,Fatty acid oxidation
5361,MAR05081,0,-0,Fatty acid oxidation
5362,MAR05083,0,333.333325633411,Fatty acid oxidation
5363,MAR05086,0,-0,Fatty acid oxidation
5364,MAR05090,0,333.333325633411,Fatty acid oxidation
5365,MAR05093,0,-0,Fatty acid oxidation
5366,MAR05095,0,247.269580631759,Fatty acid oxidation
5367,MAR05097,0,183.116435720322,Fatty acid oxidation
5368,MAR05098,0,247.26958063176,Fatty acid oxidation
5369,MAR05100,0,-0,Fatty acid oxidation
5370,MAR05103,0,-0,Fatty acid oxidation
5371,MAR05104,0,-0,Fatty acid oxidation
5372,MAR05106,0,-0,Fatty acid oxidation
5373,MAR05108,0,-0,Fatty acid oxidation
5374,MAR05110,0,199.999936652854,Fatty acid oxidation
5375,MAR05111,0,181.332048361336,Fatty acid oxidation
5376,MAR05119,0,125,Fatty acid oxidation
5377,MAR05120,0,-0,Fatty acid oxidation
5378,MAR05123,0,399.999990760093,Fatty acid oxidation
5379,MAR05175,0,-0,Fatty acid oxidation
5380,MAR05176,0,-0,Fatty acid oxidation
5381,MAR05177,0,333.333325633411,Fatty acid oxidation
5382,MAR05178,0,-0,Fatty acid oxidation
5383,MAR05179,0,215.986876682432,Fatty acid oxidation
5384,MAR05180,0,183.116435708929,Fatty acid oxidation
5385,MAR05181,0,215.986876682432,Fatty acid oxidation
5386,MAR05182,0,-0,Fatty acid oxidation
5387,MAR05183,0,-0,Fatty acid oxidation
5388,MAR05184,0,-0,Fatty acid oxidation
5389,MAR05185,0,166.6666188575,Fatty acid oxidation
5390,MAR05186,0,-0,Fatty acid oxidation
5391,MAR05187,0,-0,Fatty acid oxidation
5392,MAR05188,0,181.332048361336,Fatty acid oxidation
5393,MAR05189,0,125,Fatty acid oxidation
5394,MAR05190,0,-0,Fatty acid oxidation
5395,MAR05191,0,399.999990760093,Fatty acid oxidation
5396,MAR05192,0,-0,Fatty acid oxidation
5397,MAR05193,0,-0,Fatty acid oxidation
5398,MAR05194,0,333.333325633411,Fatty acid oxidation
5399,MAR05195,0,399.999990760093,Fatty acid oxidation
5400,MAR05196,0,-0,Fatty acid oxidation
5401,MAR05208,0,399.999990760093,Fatty acid oxidation
5402,MAR05229,0,399.999990760093,Fatty acid oxidation
5403,MAR05235,0,-0,Fatty acid oxidation
5404,MAR05242,0,328.739394088737,Fatty acid oxidation
5405,MAR05256,0,-0,Fatty acid oxidation
5406,MAR05293,0,-0,Fatty acid oxidation
5407,MAR05298,0,328.739394088737,Fatty acid oxidation
5408,MAR05300,0,-0,Fatty acid oxidation
5409,MAR05302,0,399.999990760093,Fatty acid oxidation
5410,MAR05306,0,328.739394088737,Fatty acid oxidation
5411,MAR05309,0,-0,Fatty acid oxidation
5412,MAR05312,0,328.739394088737,Fatty acid oxidation
5413,MAR05321,0,-0,Fatty acid oxidation
5414,MAR05323,0,-0,Fatty acid oxidation
5415,MAR05325,0,192.004677474659,Fatty acid oxidation
5416,MAR05327,0,183.116435720322,Fatty acid oxidation
5417,MAR05329,0,-0,Fatty acid oxidation
5418,MAR05331,0,-0,Fatty acid oxidation
5419,MAR05343,0,142.857107000268,Fatty acid oxidation
5420,MAR05345,0,752.525824329083,Fatty acid oxidation
5421,MAR05350,0,125,Fatty acid oxidation
5422,MAR05356,0,399.999990760093,Fatty acid oxidation
5423,MAR05357,0,-0,Fatty acid oxidation
5424,MAR05358,0,399.999990760093,Fatty acid oxidation
5425,MAR05359,0,333.333325633411,Fatty acid oxidation
5426,MAR05360,0,272.37002968318,Fatty acid oxidation
5427,MAR05364,0,-0,Fatty acid oxidation
5428,MAR05365,0,328.739393444989,Fatty acid oxidation
5429,MAR05366,0,-0,Fatty acid oxidation
5430,MAR05367,0,272.37002968318,Fatty acid oxidation
5431,MAR05368,0,-0,Fatty acid oxidation
5432,MAR05369,0,131.939129684889,Fatty acid oxidation
5433,MAR05370,0,131.939129684889,Fatty acid oxidation
5434,MAR05371,0,-0,Fatty acid oxidation
5435,MAR05372,0,125,Fatty acid oxidation
5436,MAR05373,0,272.37002968318,Fatty acid oxidation
5437,MAR05374,0,-0,Fatty acid oxidation
5438,MAR05375,0,-0,Fatty acid oxidation
5439,MAR05376,0,131.939129684889,Fatty acid oxidation
5440,MAR05377,0,125,Fatty acid oxidation
5441,MAR05378,0,272.37002968318,Fatty acid oxidation
5442,MAR05379,0,-0,Fatty acid oxidation
5443,MAR05380,0,272.37002968318,Fatty acid oxidation
5444,MAR05382,0,-0,Fatty acid oxidation
5445,MAR05383,0,272.37002968318,Fatty acid oxidation
5446,MAR05402,0,-0,Fatty acid oxidation
5447,MAR05403,0,131.939129684889,Fatty acid oxidation
